ID,PRODUCT,PROD_LVL,SPECIALTY,SP_SOURCE,WEEK,INDICATION,MARKET_FLAG,METRIC,TOTAL_RX,MONTH,YEAR,pred,month,predicted,residuals,anomaly,upper_threshold,lower_threshold,residual_category
rKdrqb9t,Brand31,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,TRX,373.6856,10,2023,0,Oct,100.26007,100.24905177873346,False,190.9938732612853,9.521170104962119,Not Anomalous
Xnbh5ZzO,Brand22,1,NP,MEDICAL BENEFIT,2023-10-27,Indication6,Not Available,MOTRX,232.0,10,2023,0,Oct,202.62897,202.62212620507427,False,375.5928323853961,-111.54087612718035,Not Anomalous
d5KYO8kL,Brand12,2,PED,PHARMACY,2023-10-27,Indication5,Not Available,MOTRX,1.1323,10,2023,0,Oct,46.863598,46.86356448127401,False,68.14751952309692,-15.037187034083248,Not Anomalous
VH0SsLpl,Brand6,1,PED,PHARMACY,2023-10-27,Indication7,Not Available,MOTRX,68.6315,10,2023,0,Oct,80.765686,80.76366226969225,False,95.65068256032423,53.982840216205055,Not Anomalous
SzsrK8u3,Brand9,2,NP,PHARMACY,2023-10-27,Indication6,IV Market,MOTRX,11.153,10,2023,0,Oct,38.40242,38.40209117081534,False,71.64529082410328,-27.20318358744363,Not Anomalous
n1aR637k,Brand11,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,14.202,10,2023,0,Oct,17.374924,17.37450492579898,False,238.70029624963223,-104.52701260645057,Not Anomalous
TVAZQn24,Brand3,2,NP,PHARMACY,2023-10-27,Indication9,Not Available,TRX,1.5596,10,2023,1,Oct,10.525489,10.525442864883487,True,10.350998592868072,-4.684085797958402,Low
bvgoRSsc,Brand6,1,NP,PHARMACY,2023-10-27,Indication8,Not Available,MOTRX,5.5502,10,2023,0,Oct,-11.323644,11.323807345433202,False,19.739871462091248,-5.218142188289328,Not Anomalous
SEE5YbT0,Brand29,1,NP,PHARMACY,2023-10-27,Indication8,Other Market,MOTRX,3.0023,10,2023,0,Oct,11.543067,11.542978448391098,False,14.577055677610405,8.508805119689088,Not Anomalous
pw6MTGMM,Brand4,1,NP,PHARMACY,2023-10-27,Indication6,Other Market,NBRX,0.0,10,2023,1,Oct,42.559055,42.55905532836914,True,392.8787112823734,138.2974840400093,Low
09iCXqh2,Brand31,2,PED,PHARMACY,2023-10-27,Indication5,Not Available,NBRX,45.3581,10,2023,0,Oct,52.88287,52.88153222737939,False,89.58288798209841,16.182851458819556,Not Anomalous
Xd9tEgkW,Brand24,1,PED,PHARMACY,2023-10-27,Indication5,Oral Market,NBRX,382.217,10,2023,0,Oct,236.83484,236.82356827621467,False,9104.978293603417,-4249.799566060503,Not Anomalous
M9KIyEBC,Brand7,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,TRX,428.4473,10,2023,0,Oct,500.1754,500.1627812360874,False,635.8453664229099,364.47708955313334,Not Anomalous
MaBaGkPd,Brand11,1,NP,MEDICAL BENEFIT,2023-10-27,Indication6,BnB IV Market,TRX,1524.40416,10,2023,1,Oct,698.93115,698.8862016069575,True,698.4783273882598,-307.5251611538978,Low
UEvZ8t2K,Brand11,2,NP,MEDICAL BENEFIT,2023-10-27,Indication6,Not Available,TRX,1524.40416,10,2023,1,Oct,761.2309,761.1859452593012,True,698.4783273882598,-307.5251611538978,Low
dYxpgEwl,Brand14,1,NP,PHARMACY,2023-10-27,Indication6,Oral Market,MOTRX,729.0377,10,2023,0,Oct,226.74203,226.72053747552107,False,322.9545118223428,69.06095090083511,Not Anomalous
IbG5xmOf,Brand3,1,NP,PHARMACY,2023-10-27,Indication4,Oral Market,NBRX,1.3333,10,2023,0,Oct,18.963276,18.963236593854546,False,143.681884303362,13.349748277303245,Not Anomalous
83KbkuIp,Brand5,2,NP,PHARMACY,2023-10-27,Indication4,Not Available,TRX,351.246,10,2023,0,Oct,91.632126,91.62176851822288,False,143.37394210807065,39.86859400169184,Not Anomalous
z3yucMDU,Brand30,1,NP,PHARMACY,2023-10-27,Indication6,Other Market,TRX,75.6399,10,2023,0,Oct,198.72304,198.72080729466927,False,343.69769611326853,31.167153338722365,Not Anomalous
ldcZjP5i,Brand7,2,PED,PHARMACY,2023-10-27,Indication5,Not Available,MOTRX,13.0552,10,2023,0,Oct,1714.7145,1714.7140925749734,False,2310.04323190115,1119.2369807750852,Not Anomalous
Tv5K5X4B,Brand33,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,MOTRX,4.2553,10,2023,1,Oct,-7.461469,7.461594651224814,True,0.9505682399728957,-0.3643334119724252,Low
itcmtPGP,Brand11,1,NP,MEDICAL BENEFIT,2023-10-27,Indication6,BnB IV Market,MOTRX,1524.40416,10,2023,0,Oct,697.55756,697.5126054155512,False,698.4783273882598,-307.5251611538978,Not Anomalous
KqSXgj2j,Brand11,1,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,14.202,10,2023,0,Oct,22.200819,22.200400235247223,False,238.70029624963223,-104.52701260645057,Not Anomalous
e2qE3kad,Brand2,1,NP,PHARMACY,2023-10-27,Indication4,Other Market,TRX,1.5803,10,2023,0,Oct,187.95442,187.95437539810973,False,285.2130223352833,90.68754923020525,Not Anomalous
Wim6KXGC,Brand31,2,PED,PHARMACY,2023-10-27,Indication5,Not Available,TRX,659.7602,10,2023,1,Oct,676.079,676.0595248699327,True,89.58288798209841,16.182851458819556,Low
psloHrso,Brand25,2,PED,PHARMACY,2023-10-27,Indication5,Not Available,TRX,3.7731,10,2023,0,Oct,-1.5229423,1.5230535635735223,False,26.187137460046646,-10.961247286399509,Not Anomalous
XUzY9hEJ,Brand22,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,NBRX,134.526,10,2023,0,Oct,45.281868,45.27790115708156,False,375.5928323853961,-111.54087612718035,Not Anomalous
XwNjO0Me,Brand24,2,NP,PHARMACY,2023-10-27,Indication10,Not Available,TRX,1.0688,10,2023,0,Oct,18.928946,18.928914025233595,False,28.896444213230392,-7.499669681718525,Not Anomalous
rjvo17BY,Brand3,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,NBRX,1.8474,10,2023,1,Oct,43.92348,43.92342651249994,True,391.0890400073885,45.87223931356634,Low
oEUvHkbg,Brand6,1,PED,PHARMACY,2023-10-27,Indication5,Not Available,TRX,2.3793,10,2023,0,Oct,1659.0632,1659.0631622624705,False,1761.7191366065417,1574.2840197540745,Not Anomalous
EIFRlxuC,Brand14,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,1233.7386,10,2023,1,Oct,820.11945,820.0830660397345,True,131.16046499938008,-23.447068729885956,Low
gtZG4RSs,Brand16,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,TRX,19.7731,10,2023,0,Oct,19.813248,19.812664623075403,False,33.115266890434974,-14.135551075795071,Not Anomalous
l4d1Gw7t,Brand5,1,NP,PHARMACY,2023-10-27,Indication6,Other Market,TRX,98.6972,10,2023,0,Oct,182.88075,182.87784223826506,False,237.79503891207884,127.96392617491718,Not Anomalous
x7xIKkoC,Brand8,1,NP,MEDICAL BENEFIT,2023-10-27,Indication6,Not Available,NBRX,62.6696,10,2023,0,Oct,49.683327,49.68147875674181,False,78.59218288487236,-32.18134929435467,Not Anomalous
bWHfLgpj,Brand24,1,NP,PHARMACY,2023-10-27,Indication6,Oral Market,MOTRX,958.9529,10,2023,0,Oct,603.9276,603.8993352633782,False,811.5136623518252,229.6276598318585,Not Anomalous
zhlti8Rc,Brand10,1,NP,MEDICAL BENEFIT,2023-10-27,Indication6,Not Available,NBRX,204.8448,10,2023,0,Oct,90.61982,90.61377929765992,False,170.27637569995747,48.75592236598206,Not Anomalous
ubaJL6Oj,Brand15,2,NP,PHARMACY,2023-10-27,Indication6,Other Market,MOTRX,22.9587,10,2023,0,Oct,323.59717,323.59649097605484,False,394.61150048074586,193.32553131434162,Not Anomalous
kj8IEx59,Brand22,2,NP,MEDICAL BENEFIT,2023-10-27,Indication6,Not Available,TRX,116.0,10,2023,0,Oct,61.16644,61.16301851635549,False,375.5928323853961,-111.54087612718035,Not Anomalous
7f6GW4vu,Brand22,2,NP,MEDICAL BENEFIT,2023-10-27,Indication6,Not Available,MOTRX,232.0,10,2023,0,Oct,190.48555,190.47870884667583,False,375.5928323853961,-111.54087612718035,Not Anomalous
g43trr71,Brand39,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,TRX,3.7879,10,2023,0,Oct,67.40842,67.40830505267083,False,71.603345113942,61.68137878127624,Not Anomalous
RtdO7f1K,Brand25,2,PED,PHARMACY,2023-10-27,Indication7,Not Available,NBRX,1.246,10,2023,0,Oct,-2.3441226,2.3441593895571624,False,2.4623976544817494,2.225937897073742,Not Anomalous
4iMELDxO,Brand20,2,NP,PHARMACY,2023-10-27,Indication4,Not Available,TRX,1.1825,10,2023,0,Oct,-9.689257,9.689291536958049,False,11.621880240672803,7.7568695639291025,Not Anomalous
weZ3bfZP,Brand14,1,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,11.4196,10,2023,0,Oct,27.978218,27.977881344138694,False,131.16046499938008,-23.447068729885956,Not Anomalous
AaxwLryv,Brand37,1,PED,PHARMACY,2023-10-27,Indication5,Other Market,TRX,90.0796,10,2023,0,Oct,89.58715,89.58449435925911,False,153.50303876398684,18.6081492952888,Not Anomalous
XcNLRS7h,Brand39,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,TRX,118.9591,10,2023,0,Oct,116.539444,116.53593617347836,False,216.58793470022945,-103.7363803526998,Not Anomalous
vsZyUxmo,Brand30,1,PED,PHARMACY,2023-10-27,Indication5,Other Market,NBRX,567.6005,10,2023,0,Oct,442.40543,442.38868895437736,False,10095.03672097255,-4415.422300930661,Not Anomalous
iXrnIyiY,Brand24,1,NP,PHARMACY,2023-10-27,Indication6,Oral Market,TRX,678.4055,10,2023,0,Oct,527.4036,527.3836210643435,False,811.5136623518252,229.6276598318585,Not Anomalous
eq9aH5Jq,Brand7,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,MOTRX,1359.195,10,2023,0,Oct,538.7222,538.6821498580354,False,635.8453664229099,364.47708955313334,Not Anomalous
fbXAdgBo,Brand3,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,MOTRX,3.8575,10,2023,0,Oct,217.93425,217.9341361302296,False,391.0890400073885,45.87223931356634,Not Anomalous
UKKhgBLn,Brand19,2,NP,PHARMACY,2023-10-27,Indication9,Other Market,NBRX,1.3505,10,2023,0,Oct,6.703459,6.7034189632579375,False,8.074612179400269,5.332305392621215,Not Anomalous
BawkrwSz,Brand31,2,PED,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,8.297,10,2023,0,Oct,12.747308,12.747063120329612,False,309.71705830050826,-141.98453460345465,Not Anomalous
Ozt4wYAY,Brand14,1,NP,PHARMACY,2023-10-27,Indication4,Oral Market,MOTRX,8.3039,10,2023,0,Oct,39.130028,39.12978291045776,False,56.95137780514939,6.692021426898864,Not Anomalous
f43uTS1M,Brand6,1,NP,PHARMACY,2023-10-27,Indication8,Not Available,NBRX,1.7118,10,2023,0,Oct,3.1980503,3.1979997839882874,False,19.739871462091248,-5.218142188289328,Not Anomalous
v4GGsA4H,Brand4,1,NP,PHARMACY,2023-10-27,Indication9,Not Available,TRX,5.8406,10,2023,0,Oct,42.032894,42.03272191033042,False,98.26994850765409,-32.708241732519994,Not Anomalous
OJUyDowh,Brand4,1,NP,PHARMACY,2023-10-27,Indication9,Not Available,MOTRX,5.8406,10,2023,0,Oct,32.781536,32.78136387810386,False,98.26994850765409,-32.708241732519994,Not Anomalous
TYl8fyJW,Brand15,2,NP,PHARMACY,2023-10-27,Indication10,Other Market,MOTRX,53.9783,10,2023,0,Oct,4.8396144,4.83802271083988,False,13.249232639875403,-3.5705477230881137,Not Anomalous
v9mC5wgw,Brand7,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,NBRX,272.7519,10,2023,1,Oct,69.859695,69.85165268633577,True,635.8453664229099,364.47708955313334,Low
LFHUJKjR,Brand11,1,NP,PHARMACY,2023-10-27,Indication6,Other Market,TRX,16.6179,10,2023,0,Oct,189.07999,189.07949655336608,False,698.4783273882598,-307.5251611538978,Not Anomalous
ygv7INP1,Brand5,1,NP,PHARMACY,2023-10-27,Indication4,Other Market,TRX,2.7108,10,2023,0,Oct,105.62028,105.62019747030288,False,143.37394210807065,39.86859400169184,Not Anomalous
4m9tBNlH,Brand4,1,PED,PHARMACY,2023-10-27,Indication5,Other Market,MOTRX,323.1028,10,2023,1,Oct,462.522,462.5124757077526,True,342.84920920789625,37.507714131607685,Low
X8Dextre,Brand4,2,PED,PHARMACY,2023-10-27,Indication5,Not Available,TRX,588.717,10,2023,0,Oct,190.17879,190.16142748945123,False,342.84920920789625,37.507714131607685,Not Anomalous
LVGVTSL3,Brand5,1,NP,PHARMACY,2023-10-27,Indication4,Other Market,TRX,16.0374,10,2023,0,Oct,105.62028,105.61980450332952,False,143.37394210807065,39.86859400169184,Not Anomalous
JwnSAPHB,Brand35,2,PED,MEDICAL BENEFIT,2023-10-27,Indication5,Not Available,NBRX,85.5,10,2023,0,Oct,41.66352,41.66099963907875,False,275.13596584104795,-137.89454536333199,Not Anomalous
7SKxnopm,Brand21,1,NP,MEDICAL BENEFIT,2023-10-27,Indication11,Not Available,NBRX,348.2087,10,2023,0,Oct,130.19073,130.18046708913494,False,257.4171389670179,-122.79778762242807,Not Anomalous
OpKZuJ2r,Brand22,1,NP,MEDICAL BENEFIT,2023-10-27,Indication6,Not Available,TRX,116.0,10,2023,0,Oct,76.78168,76.77825670605276,False,375.5928323853961,-111.54087612718035,Not Anomalous
GqdElkfj,Brand24,1,PED,PHARMACY,2023-10-27,Indication5,Oral Market,NBRX,0.0,10,2023,0,Oct,236.83484,236.8348388671875,False,9104.978293603417,-4249.799566060503,Not Anomalous
ceFzD00L,Brand5,1,NP,PHARMACY,2023-10-27,Indication11,Not Available,TRX,305.3554,10,2023,0,Oct,82.335915,82.32691047067473,False,375.74961421255836,-132.92452464111378,Not Anomalous
nabwhoiT,Brand24,1,PED,PHARMACY,2023-10-27,Indication7,Not Available,NBRX,1.3609,10,2023,0,Oct,-3.1575127,3.157552794216834,False,24.104986353987204,-8.119107830918805,Not Anomalous
3FmgnvAw,Brand4,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,TRX,715.4298,10,2023,0,Oct,265.58838,265.56728273144466,False,392.8787112823734,138.2974840400093,Not Anomalous
lBhY0vqP,Brand12,2,PED,MEDICAL BENEFIT,2023-10-27,Indication7,Not Available,NBRX,15.8938,10,2023,0,Oct,12.615153,12.614684645620144,False,39.675990042944804,-14.446152084641556,Not Anomalous
uBr368RG,Brand9,2,NP,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,3.4506,10,2023,0,Oct,87.266266,87.26616411986937,False,170.32578306059065,-76.98723126968281,Not Anomalous
5tYf6MCA,Brand4,2,PED,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,1.1462,10,2023,0,Oct,0.631248,0.6312141988098409,False,288.7441716294287,-130.99930904426353,Not Anomalous
zzMLU4Xs,Brand3,2,PED,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,1499.2499,10,2023,0,Oct,565.3218,565.2775683410396,False,1620.6820271826532,-665.3348644967823,Not Anomalous
lYoVXfLj,Brand25,2,PED,PHARMACY,2023-10-27,Indication11,Not Available,TRX,1.246,10,2023,0,Oct,-5.839132,5.839168573440829,False,21.849463969937887,-8.345803501167632,Not Anomalous
AMrO6duF,Brand25,2,PED,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,1.246,10,2023,0,Oct,-1.8091098,1.8091465483324918,False,21.849463969937887,-8.345803501167632,Not Anomalous
fx6Hfh7x,Brand6,1,NP,PHARMACY,2023-10-27,Indication11,Not Available,TRX,169.6321,10,2023,0,Oct,145.2428,145.23779583957725,False,275.4341934946946,46.025933864332565,Not Anomalous
oRpO4Ywf,Brand6,1,NP,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,12.0513,10,2023,1,Oct,1.5595173,1.559161902692046,True,275.4341934946946,46.025933864332565,Low
0sZvyIb1,Brand36,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,4.408,10,2023,0,Oct,10.75733,10.75719996027434,False,25.039579050707857,-6.25774073878798,Not Anomalous
xOQallbe,Brand3,2,NP,PHARMACY,2023-10-27,Indication9,Not Available,NBRX,0.0,10,2023,0,Oct,0.6758401,0.6758400797843933,False,10.350998592868072,-4.684085797958402,Not Anomalous
uLZaYxpU,Brand3,2,NP,PHARMACY,2023-10-27,Indication9,Not Available,MOTRX,7.0826,10,2023,1,Oct,11.879765,11.87955570932533,True,10.350998592868072,-4.684085797958402,Low
1BvKUpVW,Brand24,2,NP,PHARMACY,2023-10-27,Indication4,Not Available,MOTRX,7.3647,10,2023,0,Oct,13.1645565,13.164339337336934,False,17.495377668304787,3.6437482742870366,Not Anomalous
ywaDZ9r4,Brand4,2,NP,PHARMACY,2023-10-27,Indication9,Not Available,NBRX,2.9414,10,2023,0,Oct,8.944222,8.944135715976378,False,98.26994850765409,-32.708241732519994,Not Anomalous
E0uYoEtO,Brand30,2,PED,PHARMACY,2023-10-27,Indication7,Not Available,NBRX,1.9074,10,2023,0,Oct,-5.099581,5.099637009064251,False,24.370186208483073,-4.732102791258025,Not Anomalous
MNLIXLr6,Brand24,1,PED,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,48.5168,10,2023,0,Oct,52.06082,52.059390898228465,False,776.8827245862092,-314.96926459322975,Not Anomalous
UfdsbyWJ,Brand24,1,PED,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,613.3569,10,2023,0,Oct,553.1671,553.1490279488826,False,776.8827245862092,-314.96926459322975,Not Anomalous
6zUIwwck,Brand11,2,NP,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,2584.95564,10,2023,1,Oct,1249.0884,1249.012155248743,True,238.70029624963223,-104.52701260645057,Low
ABuk4HbK,Brand39,2,NP,PHARMACY,2023-10-27,Indication9,Not Available,TRX,4.9099,10,2023,0,Oct,7.668462,7.668317019366864,False,11.688343790441282,3.648302671340024,Not Anomalous
BIXPX4JA,Brand22,1,NP,PHARMACY,2023-10-27,Indication11,Not Available,TRX,98.2516,10,2023,0,Oct,43.860497,43.857599335376335,False,154.95284581366096,-64.90609141254717,Not Anomalous
CLAljRmT,Brand9,2,NP,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,16.2414,10,2023,0,Oct,87.266266,87.26578695225251,False,170.32578306059065,-76.98723126968281,Not Anomalous
PogPUWdc,Brand15,2,NP,PHARMACY,2023-10-27,Indication4,Other Market,NBRX,0.0,10,2023,1,Oct,15.268582,15.268582344055176,True,104.85386425244572,79.23123700671373,Low
ym6NMr8V,Brand11,1,NP,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,2584.95564,10,2023,1,Oct,1253.8684,1253.792184545618,True,238.70029624963223,-104.52701260645057,Low
H36reweD,Brand12,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,19.4601,10,2023,0,Oct,35.67842,35.67784719247978,False,99.54772001860876,-42.24116687376067,Not Anomalous
KbXunXvJ,Brand14,1,NP,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,35.6571,10,2023,0,Oct,50.79094,50.78988789537972,False,131.16046499938008,-23.447068729885956,Not Anomalous
DphzlcrW,Brand30,1,PED,PHARMACY,2023-10-27,Indication7,Not Available,NBRX,0.0,10,2023,0,Oct,-1.8765775,1.8765774965286255,False,24.370186208483073,-4.732102791258025,Not Anomalous
TAsXnPCp,Brand3,1,NP,PHARMACY,2023-10-27,Indication6,Oral Market,MOTRX,300.7818,10,2023,0,Oct,219.05992,219.0510519871441,False,391.0890400073885,45.87223931356634,Not Anomalous
KDO74Sjg,Brand39,2,NP,PHARMACY,2023-10-27,Indication9,Not Available,MOTRX,1.6507,10,2023,0,Oct,8.906169,8.906120262808574,False,11.688343790441282,3.648302671340024,Not Anomalous
4ZaVb4Cs,Brand7,2,NP,PHARMACY,2023-10-27,Indication9,Not Available,MOTRX,160.4019,10,2023,0,Oct,141.36002,141.35528603188544,False,193.35035223445252,42.0847699717664,Not Anomalous
hIfBxEyh,Brand18,2,PED,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,11.0634,10,2023,0,Oct,-4.987925,4.988251283700491,False,39.16502108493216,-12.368501457928069,Not Anomalous
UtuY59LF,Brand19,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,TRX,103.5494,10,2023,0,Oct,178.45714,178.45408465748102,False,292.10532469319065,-135.29902194013542,Not Anomalous
IpeysZ7r,Brand13,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,2.1804,10,2023,0,Oct,1.8287045,1.8286401819987013,False,33.996204531688434,-13.382038344429917,Not Anomalous
bUZOuDyK,Brand42,2,NP,PHARMACY,2023-10-27,Indication11,Not Available,TRX,366.0668,10,2023,1,Oct,344.7706,344.75980500189746,True,196.92156822148078,-91.22790094453462,Low
mr7uHuvS,Brand24,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,269.1542,10,2023,0,Oct,271.2208,271.2128580163697,False,776.8827245862092,-314.96926459322975,Not Anomalous
Rju6YCVA,Brand31,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,TRX,40.7636,10,2023,0,Oct,100.26007,100.25886878762594,False,190.9938732612853,9.521170104962119,Not Anomalous
FUGNXbOL,Brand3,1,PED,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,103.7056,10,2023,0,Oct,62.699764,62.69670624173247,False,1620.6820271826532,-665.3348644967823,Not Anomalous
lwLn6myt,Brand22,1,PED,PHARMACY,2023-10-27,Indication5,Other Market,TRX,3195.1733,10,2023,0,Oct,2034.1956,2034.101339242258,False,7543.456468481244,-3475.250365552553,Not Anomalous
yv1NXoFi,Brand20,2,NP,PHARMACY,2023-10-27,Indication9,Not Available,MOTRX,5.2198,10,2023,0,Oct,-4.0727005,4.072854418892643,False,7.871657870412175,2.0739062586200276,Not Anomalous
C4VKAaUL,Brand39,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,NBRX,2.718,10,2023,1,Oct,5.214807,5.214726886747168,True,71.603345113942,61.68137878127624,Low
lWj9OWZG,Brand14,1,PED,PHARMACY,2023-10-27,Indication11,Not Available,TRX,206.205,10,2023,0,Oct,61.744987,61.73890703555889,False,131.16046499938008,-23.447068729885956,Not Anomalous
kpvfw5nx,Brand36,1,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,4.408,10,2023,0,Oct,16.467457,16.467326837105396,False,25.039579050707857,-6.25774073878798,Not Anomalous
JcivhvDc,Brand16,2,NP,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,1.6528,10,2023,0,Oct,1.741253,1.7412042815811102,False,33.115266890434974,-14.135551075795071,Not Anomalous
5XM6l2QX,Brand31,2,PED,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,190.3307,10,2023,0,Oct,210.6687,210.6630888116993,False,309.71705830050826,-141.98453460345465,Not Anomalous
gR1lRxrI,Brand3,2,NP,PHARMACY,2023-10-27,Indication8,Not Available,NBRX,1.5271,10,2023,0,Oct,3.4655416,3.465496570950887,False,7.087724274327997,2.5863267792363227,Not Anomalous
BFgEGjlE,Brand6,1,PED,PHARMACY,2023-10-27,Indication5,Not Available,TRX,3620.1057,10,2023,0,Oct,1659.0632,1658.956484865845,False,1761.7191366065417,1574.2840197540745,Not Anomalous
7ZMKbCL1,Brand1,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,3.1836,10,2023,0,Oct,2.531563,2.5314691674626837,False,57.787813152372564,-26.98313125457329,Not Anomalous
39LLW1wg,Brand7,2,NP,PHARMACY,2023-10-27,Indication4,Not Available,NBRX,1.577,10,2023,1,Oct,25.032574,25.032527198299064,True,230.65566885792097,199.3593684988015,Low
oBfqkR9i,Brand8,1,NP,PHARMACY,2023-10-27,Indication11,Not Available,TRX,4.7354,10,2023,0,Oct,83.488976,83.4888358902014,False,310.00238077510187,-143.0454858679891,Not Anomalous
6K4AZJn7,Brand25,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,1.2864,10,2023,1,Oct,24.889063,24.88902494886017,True,21.849463969937887,-8.345803501167632,Low
djlv1kcr,Brand21,1,NP,PHARMACY,2023-10-27,Indication9,Not Available,TRX,4.9099,10,2023,0,Oct,6.2919197,6.291774927997235,False,15.597467620295141,-3.0138685262165312,Not Anomalous
y8lDNtAe,Brand21,1,NP,PHARMACY,2023-10-27,Indication9,Not Available,MOTRX,7.9805,10,2023,0,Oct,11.008174,11.007938618257322,False,15.597467620295141,-3.0138685262165312,Not Anomalous
Hp1QeF1Z,Brand1,2,OTHERS,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,1.6276,10,2023,0,Oct,2.531563,2.5315150498790957,False,57.787813152372564,-26.98313125457329,Not Anomalous
5dnJMOmd,Brand42,2,NP,PHARMACY,2023-10-27,Indication4,Not Available,TRX,4.5181,10,2023,0,Oct,4.5178037,4.517670441889975,False,5.6732839071109815,2.3674486663564034,Not Anomalous
huHYppTg,Brand21,1,NP,PHARMACY,2023-10-27,Indication9,Not Available,NBRX,0.0,10,2023,0,Oct,3.2738008,3.273800849914551,False,15.597467620295141,-3.0138685262165312,Not Anomalous
mAFGotCZ,Brand31,2,NP,MEDICAL BENEFIT,2023-10-27,Indication11,Not Available,NBRX,24.3721,10,2023,0,Oct,9.701435,9.700716418905008,False,309.71705830050826,-141.98453460345465,Not Anomalous
JVGsw8eC,Brand2,1,NP,PHARMACY,2023-10-27,Indication8,Not Available,TRX,1.5803,10,2023,1,Oct,26.542027,26.541979920814814,True,24.76198414517757,-4.452844531349141,Low
OfivCByQ,Brand8,1,NP,PHARMACY,2023-10-27,Indication6,Not Available,NBRX,9.0554,10,2023,0,Oct,0.9027213,0.902454265489945,False,78.59218288487236,-32.18134929435467,Not Anomalous
8I2Fn3LT,Brand33,2,PED,PHARMACY,2023-10-27,Indication11,Not Available,MOTRX,3.1263,10,2023,0,Oct,8.367249,8.367156348653404,False,37.133204665497544,-13.884902620860556,Not Anomalous
7bIsGmbQ,Brand42,2,NP,PHARMACY,2023-10-27,Indication6,Not Available,TRX,3.0377,10,2023,0,Oct,4.9653363,4.965246748866471,False,7.9816159944190215,1.9488870071074993,Not Anomalous
sRg6kx90,Brand36,2,PED,PHARMACY,2023-10-27,Indication7,Not Available,TRX,0.5402,10,2023,0,Oct,5.4742413,5.4742253276127455,False,8.608114533863237,-0.6341182844906572,Not Anomalous
wN1Rg4io,Brand12,2,NP,PHARMACY,2023-10-27,Indication4,IV Market,MOTRX,3.069,10,2023,0,Oct,19.119745,19.119654757642586,False,33.46944243245294,-3.0279655973098305,Not Anomalous
uDpPcOJD,Brand5,1,PED,PHARMACY,2023-10-27,Indication7,Not Available,MOTRX,9.1355,10,2023,0,Oct,14.492036,14.491766483511755,False,26.001002023710097,-0.22960809840832286,Not Anomalous
y0IARV6b,Brand34,2,NP,PHARMACY,2023-10-27,Indication11,Not Available,NBRX,1.305,10,2023,0,Oct,-0.66734993,0.6673884156534031,False,25.998941547306504,-11.70859295212031,Not Anomalous
2Lbcf40Z,Brand7,2,NP,PHARMACY,2023-10-27,Indication4,Not Available,TRX,28.474,10,2023,0,Oct,215.01157,215.01072653747897,False,230.65566885792097,199.3593684988015,Not Anomalous
UwBPzeXj,Brand10,1,NP,PHARMACY,2023-10-27,Indication9,Not Available,TRX,2.9514,10,2023,0,Oct,10.973142,10.973054641072938,False,12.605944314287868,9.340171894451593,Not Anomalous
